deviceModel,MODULAIR
deviceID,e00fce68cdf35636c8b4be69
deviceSN,MOD-00397
timestamp_iso,sku,fw,connection_status,flag,sampleNo,soc,bat_voltage,sample_temp,sample_rh,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin1MToF,bin3MToF,bin5MToF,bin7MToF,sample_period,sample_flow,opc_temp,opc_rh,opc_pm1,opc_pm25,opc_pm10,laser_status,pm1_std,pm25_std,pm10_std,pm1_env,pm25_env,pm10_env,neph_bin0,neph_bin1,neph_bin2,neph_bin3,neph_bin4,neph_bin5,ws,wd,co_we,co_ae,no_we,no_ae,no2_we,no2_ae,ox_we,ox_ae,co2_raw,
2024-08-15T05:53:21Z,031,12,0,243,1,100.00,4.29,22.57,86.04,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4194979.00,3.700,22.50,87.77,0.000,0.000,0.000,591,10.00,17.00,18.00,10.00,17.00,18.00,1695.00,491.00,147.00,8.00,1.00,0.00,1.931,5.000,3303.188,0.031,3303.188,3303.562,958.875,1723.312,3298.688,-3.375,1127.438
2024-08-15T05:53:26Z,031,12,0,241,2,100.00,4.24,22.57,86.10,28.7654,2.6543,0.9877,0.3704,0.6173,0.7407,0.4938,0.1235,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,12.0000,13.3333,16.6667,5.00,3.240,22.83,87.23,6.060,24.225,42.313,588,9.00,15.00,16.00,9.00,15.00,16.00,1539.00,443.00,133.00,5.00,1.00,0.00,3.602,54.000,3303.188,0.031,3303.188,3303.562,1089.906,1716.812,3298.688,239.938,1121.625
2024-08-15T05:53:50Z,031,12,0,243,1,100.00,4.29,22.57,86.16,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4194979.00,3.700,22.95,86.41,0.000,0.000,0.000,590,10.00,17.00,18.00,10.00,17.00,18.00,1773.00,505.00,140.00,13.00,1.00,0.00,2.905,0.000,3303.219,0.094,3303.188,3303.562,1369.125,1708.688,3298.688,624.500,1134.000
2024-08-15T05:53:55Z,031,12,0,241,2,100.00,4.28,22.55,86.15,20.2890,2.0809,0.8092,0.1156,0.4046,0.3468,0.2312,0.1156,0.0578,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6667,13.0000,11.0000,8.3333,5.00,3.460,23.22,85.99,4.116,14.510,33.945,590,7.00,12.00,13.00,7.00,12.00,13.00,1404.00,388.00,112.00,5.00,1.00,1.00,1.801,52.000,3303.188,0.062,3303.188,3303.562,1422.969,1704.188,3298.688,1009.938,1133.125
2024-08-15T05:55:48Z,031,12,0,243,1,100.00,4.29,22.60,86.35,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4194979.00,3.700,22.94,86.72,0.000,0.000,0.000,590,5.00,9.00,9.00,5.00,9.00,9.00,963.00,291.00,59.00,1.00,0.00,0.00,5.149,0.000,3303.188,0.094,3303.188,3303.562,1475.250,1721.156,3298.688,1172.250,1150.875
2024-08-15T05:55:53Z,031,12,0,241,2,100.00,4.30,22.60,86.30,17.8035,1.9653,0.6358,0.3468,0.1156,0.1734,0.4624,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6667,11.3333,28.3333,0.0000,5.00,3.460,23.18,86.11,3.602,12.445,20.938,590,5.00,10.00,11.00,5.00,10.00,11.00,933.00,284.00,69.00,8.00,1.00,1.00,5.403,2.000,3303.188,0.062,3303.062,3303.531,1512.188,1716.250,3298.688,1465.750,1134.469
2024-08-15T05:56:16Z,031,12,0,243,1,100.00,4.26,22.60,86.29,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4194979.00,3.700,23.31,85.28,0.000,0.000,0.000,591,7.00,11.00,11.00,7.00,11.00,11.00,1206.00,368.00,94.00,1.00,0.00,0.00,2.575,82.000,3303.219,0.031,3303.188,3303.562,1553.594,1707.469,2822.750,1590.031,1148.438
2024-08-15T05:56:21Z,031,12,0,241,2,100.00,4.25,22.60,86.23,22.4889,2.3111,0.7111,0.3556,0.3556,0.3556,0.4444,0.0889,0.0889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.0000,12.6667,13.6667,20.3333,5.00,2.250,23.55,84.85,4.598,17.939,43.734,590,7.00,11.00,11.00,7.00,11.00,11.00,1122.00,340.00,94.00,2.00,0.00,0.00,2.251,11.000,3303.188,0.094,3303.156,3303.500,1574.031,1703.250,2585.219,1607.219,1142.344
2024-08-15T05:56:45Z,031,12,0,243,1,100.00,4.28,22.62,86.45,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4194979.00,3.700,23.60,84.30,0.000,0.000,0.000,592,5.00,9.00,10.00,5.00,9.00,10.00,834.00,248.00,80.00,11.00,0.00,0.00,8.391,2.000,3303.188,0.156,3303.188,3303.562,1594.125,1702.875,2099.781,1579.125,1156.312
2024-08-15T05:56:50Z,031,12,0,241,2,100.00,4.26,22.58,86.45,12.4000,0.8000,0.2500,0.0500,0.1500,0.0500,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.0000,10.0000,15.3333,14.3333,5.00,4.000,23.80,83.93,1.994,3.931,6.888,590,6.00,10.00,12.00,6.00,10.00,12.00,1047.00,329.00,84.00,9.00,1.00,1.00,6.304,0.000,3303.188,0.031,3303.188,3303.562,1605.812,1698.938,2020.344,1593.969,1151.250
